move_id,generation_id,level,machines,breed,tutor
233,4,1,0,0,0
233,5,1,0,1,0
234,1,0,0,0,0
234,2,1,0,0,0
234,3,1,0,0,0
234,4,1,0,1,0
234,5,1,0,1,0
235,1,0,0,0,0
235,2,1,0,1,0
235,3,1,0,1,0
235,4,1,0,1,1
235,5,1,0,1,0
236,1,0,0,0,0
236,2,1,0,1,0
236,3,1,0,1,0
236,4,1,0,1,0
236,5,1,0,1,0
237,1,0,0,0,0
237,2,1,1,0,0
237,3,1,1,0,0
237,4,1,1,0,0
237,5,1,1,0,0
238,1,0,0,0,0
238,2,1,0,1,0
238,3,1,0,1,0
238,4,1,0,1,0
238,5,1,0,1,0
239,1,0,0,0,0
239,2,1,0,1,0
239,3,1,0,1,0
239,4,1,0,1,1
239,5,1,0,1,0
240,1,0,0,0,0
240,2,1,1,0,0
240,3,1,1,0,0
240,4,1,1,0,0
240,5,1,1,0,0
241,1,0,0,0,0
241,2,1,1,0,0
241,3,1,1,0,0
241,4,1,1,0,0
241,5,1,1,0,0
242,1,0,0,0,0
242,2,1,0,1,0
242,3,1,0,1,0
242,4,1,0,1,0
242,5,1,0,1,0
243,1,0,0,0,0
243,2,1,0,1,0
243,3,1,0,1,0
243,4,1,0,1,0
243,5,1,0,1,0
244,1,0,0,0,0
244,2,1,1,0,0
244,3,1,0,1,1
244,4,1,1,1,0
244,5,1,1,0,0
245,1,0,0,0,0
245,2,1,0,0,0
245,3,1,0,0,0
245,4,1,0,1,0
245,5,1,0,1,0
246,1,0,0,0,0
246,2,1,0,1,0
246,3,1,0,1,0
246,4,1,0,1,1
246,5,1,0,1,0
247,1,0,0,0,0
247,2,0,1,0,0
247,3,1,1,0,0
247,4,1,1,0,0
247,5,1,1,0,0
248,1,0,0,0,0
248,2,1,0,1,0
248,3,1,0,1,0
248,4,1,0,1,0
248,5,1,0,1,0
249,1,0,0,0,0
249,2,0,1,0,0
249,3,0,1,0,0
249,4,0,1,0,0
249,5,1,1,0,0
250,1,0,0,0,0
250,2,0,1,0,0
250,3,1,0,1,0
250,4,1,1,1,0
250,5,1,0,1,0
251,1,0,0,0,0
251,2,1,0,1,0
251,3,1,0,1,0
251,4,1,0,1,0
251,5,1,0,1,0
252,1,0,0,0,0
252,2,0,0,0,0
252,3,1,0,1,0
252,4,1,0,1,0
252,5,1,0,1,0
253,1,0,0,0,0
253,2,0,0,0,0
253,3,1,0,1,0
253,4,1,0,1,1
253,5,1,0,1,0
254,1,0,0,0,0
254,2,0,0,0,0
254,3,1,0,1,0
254,4,1,0,1,0
254,5,1,0,1,0
255,1,0,0,0,0
255,2,0,0,0,0
255,3,1,0,1,0
255,4,1,0,1,0
255,5,1,0,1,0
256,1,0,0,0,0
256,2,0,0,0,0
256,3,1,0,1,0
256,4,1,0,1,0
256,5,1,0,1,0
257,1,0,0,0,0
257,2,0,0,0,0
257,3,1,0,1,0
257,4,1,0,1,1
257,5,1,0,1,0
258,1,0,0,0,0
258,2,0,0,0,0
258,3,1,1,0,0
258,4,1,1,0,0
258,5,1,1,0,0
259,1,0,0,0,0
259,2,0,0,0,0
259,3,1,1,0,0
259,4,1,1,0,0
259,5,1,1,0,0
260,1,0,0,0,0
260,2,0,0,0,0
260,3,1,0,0,0
260,4,1,0,1,0
260,5,1,0,1,0
261,1,0,0,0,0
261,2,0,0,0,0
261,3,1,0,1,0
261,4,1,1,1,0
261,5,1,1,0,0
262,1,0,0,0,0
262,2,0,0,0,0
262,3,1,0,1,0
262,4,1,0,1,0
262,5,1,0,1,0
263,1,0,0,0,0
263,2,0,0,0,0
263,3,0,1,0,0
263,4,1,1,0,0
263,5,1,1,0,0
264,1,0,0,0,0
264,2,0,0,0,0
264,3,1,1,0,0
264,4,1,1,0,0
264,5,1,0,1,0
265,1,0,0,0,0
265,2,0,0,0,0
265,3,1,0,1,0
265,4,1,0,1,0
265,5,1,0,1,0
266,1,0,0,0,0
266,2,0,0,0,0
266,3,1,0,0,0
266,4,1,0,1,0
266,5,1,0,1,0
267,1,0,0,0,0
267,2,0,0,0,0
267,3,1,0,1,0
267,4,1,0,1,0
267,5,1,0,1,0
268,1,0,0,0,0
268,2,0,0,0,0
268,3,1,0,1,0
268,4,1,0,1,0
268,5,1,0,1,0
269,1,0,0,0,0
269,2,0,0,0,0
269,3,1,1,0,0
269,4,1,1,0,0
269,5,1,1,0,0
270,1,0,0,0,0
270,2,0,0,0,0
270,3,1,0,1,0
270,4,1,0,1,1
270,5,1,0,1,0
271,1,0,0,0,0
271,2,0,0,0,0
271,3,1,0,1,0
271,4,1,0,1,1
271,5,1,0,1,0
272,1,0,0,0,0
272,2,0,0,0,0
272,3,1,0,1,0
272,4,1,0,1,1
272,5,1,0,1,0
273,1,0,0,0,0
273,2,0,0,0,0
273,3,1,0,1,0
273,4,1,0,1,0
273,5,1,0,1,0
274,1,0,0,0,0
274,2,0,0,0,0
274,3,1,0,1,0
274,4,1,0,1,0
274,5,1,0,1,0
275,1,0,0,0,0
275,2,0,0,0,0
275,3,1,0,1,0
275,4,1,0,1,0
275,5,1,0,1,0
276,1,0,0,0,0
276,2,0,0,0,0
276,3,1,0,0,0
276,4,1,0,1,1
276,5,1,0,1,0
277,1,0,0,0,0
277,2,0,0,0,0
277,3,1,0,1,0
277,4,1,0,1,1
277,5,1,0,1,0
278,1,0,0,0,0
278,2,0,0,0,0
278,3,1,0,0,0
278,4,1,1,0,0
278,5,1,0,0,0
279,1,0,0,0,0
279,2,0,0,0,0
279,3,1,0,1,0
279,4,1,0,1,0
279,5,1,0,1,0
280,1,0,0,0,0
280,2,0,0,0,0
280,3,1,1,0,0
280,4,1,1,0,0
280,5,1,1,0,0
281,1,0,0,0,0
281,2,0,0,0,0
281,3,1,0,1,0
281,4,1,0,1,0
281,5,1,0,1,0
282,1,0,0,0,0
282,2,0,0,0,0
282,3,1,0,1,0
282,4,1,0,1,1
282,5,1,0,1,0
283,1,0,0,0,0
283,2,0,0,0,0
283,3,1,0,1,0
283,4,1,0,1,1
283,5,1,0,1,0
284,1,0,0,0,0
284,2,0,0,0,0
284,3,1,0,1,0
284,4,1,0,1,0
284,5,1,0,1,0
285,1,0,0,0,0
285,2,0,0,0,0
285,3,0,1,0,0
285,4,0,1,0,0
285,5,1,0,1,0
286,1,0,0,0,0
286,2,0,0,0,0
286,3,1,0,1,0
286,4,1,0,1,0
286,5,1,0,1,0
287,1,0,0,0,0
287,2,0,0,0,0
287,3,1,0,1,0
287,4,1,0,1,0
287,5,1,0,1,0
288,1,0,0,0,0
288,2,0,0,0,0
288,3,1,0,1,0
288,4,1,0,1,0
288,5,1,0,1,0
289,1,0,0,0,0
289,2,0,0,0,0
289,3,1,1,0,0
289,4,1,1,0,0
289,5,1,0,1,0
290,1,0,0,0,0
290,2,0,0,0,0
290,3,0,1,0,0
290,4,0,1,0,0
290,5,1,0,1,0
291,1,0,0,0,0
291,2,0,0,0,0
291,3,0,1,0,0
291,4,1,0,0,1
291,5,1,1,0,0
292,1,0,0,0,0
292,2,0,0,0,0
292,3,1,0,0,0
292,4,1,0,0,0
292,5,1,0,0,0
293,1,0,0,0,0
293,2,0,0,0,0
293,3,1,0,0,0
293,4,1,0,0,0
293,5,1,0,1,0
294,1,0,0,0,0
294,2,0,0,0,0
294,3,1,0,0,0
294,4,1,0,0,0
294,5,1,0,0,0
295,1,0,0,0,0
295,2,0,0,0,0
295,3,1,0,0,0
295,4,1,0,0,0
295,5,1,0,0,0
296,1,0,0,0,0
296,2,0,0,0,0
296,3,1,0,0,0
296,4,1,0,0,0
296,5,1,0,0,0
297,1,0,0,0,0
297,2,0,0,0,0
297,3,1,0,1,0
297,4,1,0,1,0
297,5,1,0,1,0
298,1,0,0,0,0
298,2,0,0,0,0
298,3,1,0,1,0
298,4,1,0,1,0
298,5,1,0,1,0
299,1,0,0,0,0
299,2,0,0,0,0
299,3,1,0,0,0
299,4,1,0,1,0
299,5,1,0,1,0
300,1,0,0,0,0
300,2,0,0,0,0
300,3,1,0,1,0
300,4,1,0,1,0
300,5,1,0,1,0
301,1,0,0,0,0
301,2,0,0,0,0
301,3,1,0,1,0
301,4,1,0,1,0
301,5,1,0,1,0
302,1,0,0,0,0
302,2,0,0,0,0
302,3,1,0,0,0
302,4,1,0,0,0
302,5,1,0,0,0
303,1,0,0,0,0
303,2,0,0,0,0
303,3,1,0,0,0
303,4,1,0,1,0
303,5,1,0,1,0
304,1,0,0,0,0
304,2,0,0,0,0
304,3,1,0,0,0
304,4,1,0,0,0
304,5,1,0,1,0
305,1,0,0,0,0
305,2,0,0,0,0
305,3,1,0,1,0
305,4,1,0,1,0
305,5,1,0,1,0
306,1,0,0,0,0
306,2,0,0,0,0
306,3,1,0,1,0
306,4,1,0,1,0
306,5,1,0,1,0
307,1,0,0,0,0
307,2,0,0,0,0
307,3,0,0,0,1
307,4,0,0,0,1
307,5,0,0,0,1
308,1,0,0,0,0
308,2,0,0,0,0
308,3,0,0,0,1
308,4,0,0,0,1
308,5,0,0,0,1
309,1,0,0,0,0
309,2,0,0,0,0
309,3,1,0,0,0
309,4,1,0,0,0
309,5,1,0,0,0
310,1,0,0,0,0
310,2,0,0,0,0
310,3,1,0,1,0
310,4,1,0,1,0
310,5,1,0,1,0
311,1,0,0,0,0
311,2,0,0,0,0
311,3,1,0,0,0
311,4,1,0,1,0
311,5,1,0,1,0
312,1,0,0,0,0
312,2,0,0,0,0
312,3,1,0,1,0
312,4,1,0,1,0
312,5,1,0,1,0
313,1,0,0,0,0
313,2,0,0,0,0
313,3,1,0,1,0
313,4,1,0,1,0
313,5,1,0,1,0
314,1,0,0,0,0
314,2,0,0,0,0
314,3,1,0,1,0
314,4,1,0,1,1
314,5,1,0,1,0
315,1,0,0,0,0
315,2,0,0,0,0
315,3,0,1,0,0
315,4,0,1,0,0
315,5,1,1,0,0
316,1,0,0,0,0
316,2,0,0,0,0
316,3,1,0,1,0
316,4,1,0,1,0
316,5,1,0,1,0
317,1,0,0,0,0
317,2,0,0,0,0
317,3,1,1,0,0
317,4,1,1,0,0
317,5,1,1,1,0
318,1,0,0,0,0
318,2,0,0,0,0
318,3,1,0,1,0
318,4,1,1,1,0
318,5,1,0,1,0
319,1,0,0,0,0
319,2,0,0,0,0
319,3,1,0,0,0
319,4,1,0,0,0
319,5,1,0,1,0
320,1,0,0,0,0
320,2,0,0,0,0
320,3,1,0,1,0
320,4,1,0,1,0
320,5,1,0,1,0
321,1,0,0,0,0
321,2,0,0,0,0
321,3,1,0,1,0
321,4,1,0,1,0
321,5,1,0,1,0
322,1,0,0,0,0
322,2,0,0,0,0
322,3,1,0,0,0
322,4,1,0,0,0
322,5,1,0,0,0
323,1,0,0,0,0
323,2,0,0,0,0
323,3,1,0,0,0
323,4,1,0,1,0
323,5,1,0,1,0
324,1,0,0,0,0
324,2,0,0,0,0
324,3,1,0,1,0
324,4,1,0,1,1
324,5,1,0,1,0
325,1,0,0,0,0
325,2,0,0,0,0
325,3,1,0,1,0
325,4,1,0,1,0
325,5,1,0,1,0
326,1,0,0,0,0
326,2,0,0,0,0
326,3,1,0,1,0
326,4,1,0,1,0
326,5,1,0,1,0
327,1,0,0,0,0
327,2,0,0,0,0
327,3,1,0,0,0
327,4,1,0,1,0
327,5,1,0,1,0
328,1,0,0,0,0
328,2,0,0,0,0
328,3,1,0,1,0
328,4,1,0,1,0
328,5,1,0,1,0
329,1,0,0,0,0
329,2,0,0,0,0
329,3,1,0,0,0
329,4,1,0,0,0
329,5,1,0,0,0
330,1,0,0,0,0
330,2,0,0,0,0
330,3,1,0,0,0
330,4,1,0,1,0
330,5,1,0,1,0
331,1,0,0,0,0
331,2,0,0,0,0
331,3,1,1,0,0
331,4,1,1,0,0
331,5,1,0,1,0
332,1,0,0,0,0
332,2,0,0,0,0
332,3,1,1,0,0
332,4,1,1,0,0
332,5,1,1,0,0
333,1,0,0,0,0
333,2,0,0,0,0
333,3,1,0,1,0
333,4,1,0,1,0
333,5,1,0,1,0
334,1,0,0,0,0
334,2,0,0,0,0
334,3,1,0,0,0
334,4,1,0,1,1
334,5,1,0,1,0
335,1,0,0,0,0
335,2,0,0,0,0
335,3,1,0,1,0
335,4,1,0,1,1
335,5,1,0,1,0
336,1,0,0,0,0
336,2,0,0,0,0
336,3,1,0,1,0
336,4,1,0,1,0
336,5,1,0,1,0
337,1,0,0,0,0
337,2,0,0,0,0
337,3,1,1,1,0
337,4,1,1,1,0
337,5,1,1,0,0
338,1,0,0,0,0
338,2,0,0,0,0
338,3,0,0,0,1
338,4,0,0,0,1
338,5,0,0,0,1
339,1,0,0,0,0
339,2,0,0,0,0
339,3,1,1,0,0
339,4,1,1,0,0
339,5,1,1,0,0
340,1,0,0,0,0
340,2,0,0,0,0
340,3,1,0,0,0
340,4,1,0,1,1
340,5,1,0,1,0
341,1,0,0,0,0
341,2,0,0,0,0
341,3,1,0,1,0
341,4,1,0,1,0
341,5,1,0,1,0
342,1,0,0,0,0
342,2,0,0,0,0
342,3,1,0,0,0
342,4,1,0,1,0
342,5,1,0,1,0
343,1,0,0,0,0
343,2,0,0,0,0
343,3,1,0,1,0
343,4,1,0,1,0
343,5,1,0,1,0
344,1,0,0,0,0
344,2,0,0,0,0
344,3,0,0,0,0
344,4,0,0,0,0
344,5,0,0,0,0
345,1,0,0,0,0
345,2,0,0,0,0
345,3,1,0,1,0
345,4,1,0,1,0
345,5,1,0,1,0
346,1,0,0,0,0
346,2,0,0,0,0
346,3,1,0,1,0
346,4,1,0,1,0
346,5,1,0,1,0
347,1,0,0,0,0
347,2,0,0,0,0
347,3,1,1,0,0
347,4,1,1,0,0
347,5,1,1,0,0
348,1,0,0,0,0
348,2,0,0,0,0
348,3,1,0,0,0
348,4,1,0,1,0
348,5,1,0,1,0
349,1,0,0,0,0
349,2,0,0,0,0
349,3,1,0,1,0
349,4,1,0,1,0
349,5,1,0,1,0
350,1,0,0,0,0
350,2,0,0,0,0
350,3,1,0,1,0
350,4,1,0,1,0
350,5,1,0,1,0
351,1,0,0,0,0
351,2,0,0,0,0
351,3,0,1,0,0
351,4,1,1,0,0
351,5,1,0,1,0
352,1,0,0,0,0
352,2,0,0,0,0
352,3,1,1,0,0
352,4,1,1,0,0
352,5,1,0,1,0
353,1,0,0,0,0
353,2,0,0,0,0
353,3,1,0,0,0
353,4,1,0,0,0
353,5,1,0,0,0
354,1,0,0,0,0
354,2,0,0,0,0
354,3,1,0,0,0
354,4,1,0,0,0
354,5,1,0,0,0
355,1,0,0,0,0
355,2,0,0,0,0
355,3,0,0,0,0
355,4,1,1,0,0
355,5,1,0,1,0
356,1,0,0,0,0
356,2,0,0,0,0
356,3,0,0,0,0
356,4,1,0,1,1
356,5,1,0,1,0
357,1,0,0,0,0
357,2,0,0,0,0
357,3,0,0,0,0
357,4,1,0,1,0
357,5,1,0,1,0
358,1,0,0,0,0
358,2,0,0,0,0
358,3,0,0,0,0
358,4,1,0,1,0
358,5,1,0,1,0
359,1,0,0,0,0
359,2,0,0,0,0
359,3,0,0,0,0
359,4,1,0,1,0
359,5,1,0,1,0
360,1,0,0,0,0
360,2,0,0,0,0
360,3,0,0,0,0
360,4,1,1,0,0
360,5,1,1,0,0
361,1,0,0,0,0
361,2,0,0,0,0
361,3,0,0,0,0
361,4,1,0,1,0
361,5,1,0,1,0
362,1,0,0,0,0
362,2,0,0,0,0
362,3,0,0,0,0
362,4,1,1,0,0
362,5,1,0,1,0
363,1,0,0,0,0
363,2,0,0,0,0
363,3,0,0,0,0
363,4,1,1,0,0
363,5,1,0,1,0
364,1,0,0,0,0
364,2,0,0,0,0
364,3,0,0,0,0
364,4,1,0,1,0
364,5,1,0,1,0
365,1,0,0,0,0
365,2,0,0,0,0
365,3,0,0,0,0
365,4,1,1,0,0
365,5,1,1,0,0
366,1,0,0,0,0
366,2,0,0,0,0
366,3,0,0,0,0
366,4,1,0,0,1
366,5,1,0,1,0
367,1,0,0,0,0
367,2,0,0,0,0
367,3,0,0,0,0
367,4,1,0,1,0
367,5,1,0,1,0
368,1,0,0,0,0
368,2,0,0,0,0
368,3,0,0,0,0
368,4,1,0,0,0
368,5,1,0,1,0
369,1,0,0,0,0
369,2,0,0,0,0
369,3,0,0,0,0
369,4,1,1,0,0
369,5,1,1,0,0
370,1,0,0,0,0
370,2,0,0,0,0
370,3,0,0,0,0
370,4,1,0,1,0
370,5,1,0,1,0
371,1,0,0,0,0
371,2,0,0,0,0
371,3,0,0,0,0
371,4,1,1,1,0
371,5,1,1,0,0
372,1,0,0,0,0
372,2,0,0,0,0
372,3,0,0,0,0
372,4,1,0,1,0
372,5,1,0,1,0
373,1,0,0,0,0
373,2,0,0,0,0
373,3,0,0,0,0
373,4,1,1,0,0
373,5,1,1,0,0
374,1,0,0,0,0
374,2,0,0,0,0
374,3,0,0,0,0
374,4,1,1,0,0
374,5,1,1,0,0
375,1,0,0,0,0
375,2,0,0,0,0
375,3,0,0,0,0
375,4,1,0,1,0
375,5,1,0,1,0
376,1,0,0,0,0
376,2,0,0,0,0
376,3,0,0,0,0
376,4,1,0,1,0
376,5,1,0,1,0
377,1,0,0,0,0
377,2,0,0,0,0
377,3,0,0,0,0
377,4,1,0,0,0
377,5,1,0,1,0
378,1,0,0,0,0
378,2,0,0,0,0
378,3,0,0,0,0
378,4,1,0,1,0
378,5,1,0,1,0
379,1,0,0,0,0
379,2,0,0,0,0
379,3,0,0,0,0
379,4,1,0,1,0
379,5,1,0,1,0
380,1,0,0,0,0
380,2,0,0,0,0
380,3,0,0,0,0
380,4,1,0,0,1
380,5,1,0,1,0
381,1,0,0,0,0
381,2,0,0,0,0
381,3,0,0,0,0
381,4,1,0,1,0
381,5,1,0,1,0
382,1,0,0,0,0
382,2,0,0,0,0
382,3,0,0,0,0
382,4,1,0,1,0
382,5,1,0,1,0
383,1,0,0,0,0
383,2,0,0,0,0
383,3,0,0,0,0
383,4,1,0,0,0
383,5,1,0,1,0
384,1,0,0,0,0
384,2,0,0,0,0
384,3,0,0,0,0
384,4,1,0,1,0
384,5,1,0,1,0
385,1,0,0,0,0
385,2,0,0,0,0
385,3,0,0,0,0
385,4,1,0,1,0
385,5,1,0,1,0
386,1,0,0,0,0
386,2,0,0,0,0
386,3,0,0,0,0
386,4,1,0,1,0
386,5,1,0,1,0
387,1,0,0,0,0
387,2,0,0,0,0
387,3,0,0,0,0
387,4,1,0,1,1
387,5,1,0,1,0
388,1,0,0,0,0
388,2,0,0,0,0
388,3,0,0,0,0
388,4,1,0,1,1
388,5,1,0,1,0
389,1,0,0,0,0
389,2,0,0,0,0
389,3,0,0,0,0
389,4,1,0,1,1
389,5,1,0,1,0
390,1,0,0,0,0
390,2,0,0,0,0
390,3,0,0,0,0
390,4,1,0,1,0
390,5,1,0,1,0
391,1,0,0,0,0
391,2,0,0,0,0
391,3,0,0,0,0
391,4,1,0,0,0
391,5,1,0,0,0
392,1,0,0,0,0
392,2,0,0,0,0
392,3,0,0,0,0
392,4,1,0,1,0
392,5,1,0,1,0
393,1,0,0,0,0
393,2,0,0,0,0
393,3,0,0,0,0
393,4,1,0,0,1
393,5,1,0,1,0
394,1,0,0,0,0
394,2,0,0,0,0
394,3,0,0,0,0
394,4,1,0,1,0
394,5,1,0,1,0
395,1,0,0,0,0
395,2,0,0,0,0
395,3,0,0,0,0
395,4,1,0,0,0
395,5,1,0,1,0
396,1,0,0,0,0
396,2,0,0,0,0
396,3,0,0,0,0
396,4,1,0,0,0
396,5,1,0,0,0
397,1,0,0,0,0
397,2,0,0,0,0
397,3,0,0,0,0
397,4,1,1,0,0
397,5,1,1,0,0
398,1,0,0,0,0
398,2,0,0,0,0
398,3,0,0,0,0
398,4,1,1,1,0
398,5,1,1,0,0
399,1,0,0,0,0
399,2,0,0,0,0
399,3,0,0,0,0
399,4,1,1,0,0
399,5,1,0,1,0
400,1,0,0,0,0
400,2,0,0,0,0
400,3,0,0,0,0
400,4,1,0,1,0
400,5,1,0,1,0
401,1,0,0,0,0
401,2,0,0,0,0
401,3,0,0,0,0
401,4,1,0,1,1
401,5,1,0,1,0
402,1,0,0,0,0
402,2,0,0,0,0
402,3,0,0,0,0
402,4,1,0,1,1
402,5,1,0,1,0
403,1,0,0,0,0
403,2,0,0,0,0
403,3,0,0,0,0
403,4,1,0,1,0
403,5,1,0,1,0
404,1,0,0,0,0
404,2,0,0,0,0
404,3,0,0,0,0
404,4,1,1,0,0
404,5,1,1,0,0
405,1,0,0,0,0
405,2,0,0,0,0
405,3,0,0,0,0
405,4,1,0,1,0
405,5,1,0,1,0
406,1,0,0,0,0
406,2,0,0,0,0
406,3,0,0,0,0
406,4,1,1,0,0
406,5,1,0,1,0
407,1,0,0,0,0
407,2,0,0,0,0
407,3,0,0,0,0
407,4,1,0,1,0
407,5,1,0,1,0
408,1,0,0,0,0
408,2,0,0,0,0
408,3,0,0,0,0
408,4,1,0,0,0
408,5,1,0,0,0
409,1,0,0,0,0
409,2,0,0,0,0
409,3,0,0,0,0
409,4,0,1,0,0
409,5,1,0,1,0
410,1,0,0,0,0
410,2,0,0,0,0
410,3,0,0,0,0
410,4,1,0,1,1
410,5,1,0,1,0
411,1,0,0,0,0
411,2,0,0,0,0
411,3,0,0,0,0
411,4,0,1,0,0
411,5,0,1,0,0
412,1,0,0,0,0
412,2,0,0,0,0
412,3,0,0,0,0
412,4,1,1,1,0
412,5,1,1,0,0
413,1,0,0,0,0
413,2,0,0,0,0
413,3,0,0,0,0
413,4,1,0,1,0
413,5,1,0,1,0
414,1,0,0,0,0
414,2,0,0,0,0
414,3,0,0,0,0
414,4,1,0,0,1
414,5,1,0,1,0
415,1,0,0,0,0
415,2,0,0,0,0
415,3,0,0,0,0
415,4,1,0,1,0
415,5,1,0,1,0
416,1,0,0,0,0
416,2,0,0,0,0
416,3,0,0,0,0
416,4,1,1,0,0
416,5,1,1,0,0
417,1,0,0,0,0
417,2,0,0,0,0
417,3,0,0,0,0
417,4,1,0,1,0
417,5,1,0,1,0
418,1,0,0,0,0
418,2,0,0,0,0
418,3,0,0,0,0
418,4,1,0,1,0
418,5,1,0,1,0
419,1,0,0,0,0
419,2,0,0,0,0
419,3,0,0,0,0
419,4,1,1,0,0
419,5,1,0,1,0
420,1,0,0,0,0
420,2,0,0,0,0
420,3,0,0,0,0
420,4,1,0,1,0
420,5,1,0,1,0
421,1,0,0,0,0
421,2,0,0,0,0
421,3,0,0,0,0
421,4,1,1,1,0
421,5,1,1,0,0
422,1,0,0,0,0
422,2,0,0,0,0
422,3,0,0,0,0
422,4,1,0,1,0
422,5,1,0,1,0
423,1,0,0,0,0
423,2,0,0,0,0
423,3,0,0,0,0
423,4,1,0,1,0
423,5,1,0,1,0
424,1,0,0,0,0
424,2,0,0,0,0
424,3,0,0,0,0
424,4,1,0,1,0
424,5,1,0,1,0
425,1,0,0,0,0
425,2,0,0,0,0
425,3,0,0,0,0
425,4,1,0,1,0
425,5,1,0,1,0
426,1,0,0,0,0
426,2,0,0,0,0
426,3,0,0,0,0
426,4,1,0,1,0
426,5,1,0,1,0
427,1,0,0,0,0
427,2,0,0,0,0
427,3,0,0,0,0
427,4,1,0,1,0
427,5,1,0,1,0
428,1,0,0,0,0
428,2,0,0,0,0
428,3,0,0,0,0
428,4,1,0,1,1
428,5,1,0,1,0
429,1,0,0,0,0
429,2,0,0,0,0
429,3,0,0,0,0
429,4,1,0,0,0
429,5,1,0,0,0
430,1,0,0,0,0
430,2,0,0,0,0
430,3,0,0,0,0
430,4,1,1,0,0
430,5,1,1,0,0
431,1,0,0,0,0
431,2,0,0,0,0
431,3,0,0,0,0
431,4,0,1,0,0
431,5,1,0,1,0
432,1,0,0,0,0
432,2,0,0,0,0
432,3,0,0,0,0
432,4,0,1,0,0
432,5,1,0,1,0
433,1,0,0,0,0
433,2,0,0,0,0
433,3,0,0,0,0
433,4,1,1,0,0
433,5,1,1,0,0
434,1,0,0,0,0
434,2,0,0,0,0
434,3,0,0,0,0
434,4,0,0,0,1
434,5,0,0,0,1
435,1,0,0,0,0
435,2,0,0,0,0
435,3,0,0,0,0
435,4,1,0,1,0
435,5,1,0,1,0
436,1,0,0,0,0
436,2,0,0,0,0
436,3,0,0,0,0
436,4,1,0,0,0
436,5,1,0,0,0
437,1,0,0,0,0
437,2,0,0,0,0
437,3,0,0,0,0
437,4,1,0,1,0
437,5,1,0,1,0
438,1,0,0,0,0
438,2,0,0,0,0
438,3,0,0,0,0
438,4,1,0,1,0
438,5,1,0,1,0
439,1,0,0,0,0
439,2,0,0,0,0
439,3,0,0,0,0
439,4,1,0,0,0
439,5,1,0,0,0
440,1,0,0,0,0
440,2,0,0,0,0
440,3,0,0,0,0
440,4,1,0,1,0
440,5,1,0,1,0
441,1,0,0,0,0
441,2,0,0,0,0
441,3,0,0,0,0
441,4,1,0,0,1
441,5,1,0,1,0
442,1,0,0,0,0
442,2,0,0,0,0
442,3,0,0,0,0
442,4,1,0,1,1
442,5,1,0,1,0
443,1,0,0,0,0
443,2,0,0,0,0
443,3,0,0,0,0
443,4,1,0,0,0
443,5,1,0,0,0
444,1,0,0,0,0
444,2,0,0,0,0
444,3,0,0,0,0
444,4,1,1,0,0
444,5,1,1,0,0
445,1,0,0,0,0
445,2,0,0,0,0
445,3,0,0,0,0
445,4,1,1,1,0
445,5,1,0,1,0
446,1,0,0,0,0
446,2,0,0,0,0
446,3,0,0,0,0
446,4,0,1,0,0
446,5,1,0,1,0
447,1,0,0,0,0
447,2,0,0,0,0
447,3,0,0,0,0
447,4,0,1,0,0
447,5,1,1,0,0
448,1,0,0,0,0
448,2,0,0,0,0
448,3,0,0,0,0
448,4,1,0,0,0
448,5,1,0,0,0
449,1,0,0,0,0
449,2,0,0,0,0
449,3,0,0,0,0
449,4,1,0,0,0
449,5,1,0,0,0
450,1,0,0,0,0
450,2,0,0,0,0
450,3,0,0,0,0
450,4,1,0,1,1
450,5,1,0,1,0
451,1,0,0,0,0
451,2,0,0,0,0
451,3,0,0,0,0
451,4,1,1,0,0
451,5,1,1,0,0
452,1,0,0,0,0
452,2,0,0,0,0
452,3,0,0,0,0
452,4,1,0,0,0
452,5,1,0,1,0
453,1,0,0,0,0
453,2,0,0,0,0
453,3,0,0,0,0
453,4,1,0,1,0
453,5,1,0,1,0
454,1,0,0,0,0
454,2,0,0,0,0
454,3,0,0,0,0
454,4,1,0,0,0
454,5,1,0,0,0
455,1,0,0,0,0
455,2,0,0,0,0
455,3,0,0,0,0
455,4,1,0,0,0
455,5,1,0,0,0
456,1,0,0,0,0
456,2,0,0,0,0
456,3,0,0,0,0
456,4,1,0,0,0
456,5,1,0,0,0
457,1,0,0,0,0
457,2,0,0,0,0
457,3,0,0,0,0
457,4,1,0,1,0
457,5,1,0,1,0
458,1,0,0,0,0
458,2,0,0,0,0
458,3,0,0,0,0
458,4,1,0,1,0
458,5,1,0,1,0
459,1,0,0,0,0
459,2,0,0,0,0
459,3,0,0,0,0
459,4,1,0,0,0
459,5,1,0,0,0
460,1,0,0,0,0
460,2,0,0,0,0
460,3,0,0,0,0
460,4,1,0,0,0
460,5,1,0,0,0
461,1,0,0,0,0
461,2,0,0,0,0
461,3,0,0,0,0
461,4,1,0,0,0
461,5,1,0,0,0
462,1,0,0,0,0
462,2,0,0,0,0
462,3,0,0,0,0
462,4,1,0,0,0
462,5,1,0,0,0
463,1,0,0,0,0
463,2,0,0,0,0
463,3,0,0,0,0
463,4,1,0,0,0
463,5,1,0,0,0
464,1,0,0,0,0
464,2,0,0,0,0
464,3,0,0,0,0
464,4,1,0,0,0
464,5,1,0,0,0
465,1,0,0,0,0
465,2,0,0,0,0
465,3,0,0,0,0
465,4,1,0,0,0
465,5,1,0,0,0
466,1,0,0,0,0
466,2,0,0,0,0
